dataset_id,dataset_name,estimator,accuracy,fit_time,completed_folds
174,Parkinsons,RandomFuzzyRules__max_literal_repetitions__3,0.8242105263157894,0.04737671000038966,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_literal_repetitions__1,0.7633333333333333,0.13687895999901226,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_literal_repetitions__2,0.7726666666666666,0.10881819999631256,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_literal_repetitions__3,0.770018018018018,0.10802355000050734,10
222,Bank Marketing,RandomFuzzyRules__max_literal_repetitions__1,0.8927252114829797,2.098814029998903,10
222,Bank Marketing,RandomFuzzyRules__max_literal_repetitions__2,0.8929021537019096,2.255542720000085,10
222,Bank Marketing,RandomFuzzyRules__max_literal_repetitions__3,0.8929021537019096,2.261121170000115,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_literal_repetitions__1,0.6895382817066043,0.08323634000116721,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_literal_repetitions__2,0.684395090590298,0.086123750002298,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_literal_repetitions__3,0.6946814728229106,0.08887155999545936,10
264,EEG Eye State,RandomFuzzyRules__max_literal_repetitions__1,0.5786381842456609,0.6122308500009239,10
264,EEG Eye State,RandomFuzzyRules__max_literal_repetitions__2,0.5787049399198931,0.6768773500007228,10
264,EEG Eye State,RandomFuzzyRules__max_literal_repetitions__3,0.5795727636849132,0.7480800800025463,10
267,Banknote Authentication,RandomFuzzyRules__max_literal_repetitions__1,0.9198032370675975,0.18404806999606077,10
267,Banknote Authentication,RandomFuzzyRules__max_literal_repetitions__2,0.9526235057653654,0.1557952900024247,10
267,Banknote Authentication,RandomFuzzyRules__max_literal_repetitions__3,0.9343964878874431,0.15023336999875023,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_literal_repetitions__1,0.8553191489361701,0.058636560000013514,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_literal_repetitions__2,0.8446808510638298,0.05699383000319354,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_literal_repetitions__3,0.8446808510638298,0.05908062000089555,10
327,Phishing Websites,RandomFuzzyRules__max_literal_repetitions__1,0.8489336649947223,0.5401571000023978,10
327,Phishing Websites,RandomFuzzyRules__max_literal_repetitions__2,0.888920163976009,0.5608996299983119,10
327,Phishing Websites,RandomFuzzyRules__max_literal_repetitions__3,0.8920852937085252,0.5698803099992802,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_literal_repetitions__1,0.6324437781109445,0.10066342999925833,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_literal_repetitions__2,0.6003073463268366,0.09072017000144109,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_literal_repetitions__3,0.600352323838081,0.10111782999738347,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_literal_repetitions__1,0.846969696969697,0.058775209997838786,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_literal_repetitions__2,0.8636363636363636,0.056644060001417494,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_literal_repetitions__3,0.6454545454545454,0.056944220002333124,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_literal_repetitions__1,0.8057471264367816,0.06591317000129489,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_literal_repetitions__2,0.812528735632184,0.06583181999885707,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_literal_repetitions__3,0.8327586206896551,0.0681316900008823,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_literal_repetitions__1,0.8634615384615385,0.0676890399990952,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_literal_repetitions__2,0.8903846153846156,0.06679063999908973,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_literal_repetitions__3,0.8865384615384617,0.06878563000354912,10
