dataset_id,dataset_name,estimator,accuracy,fit_time,completed_folds
74,Musk (Version 1),RandomFuzzyRules__max_rules_len__7,0.708200354609929,0.07384114000014956,10
75,Musk (Version 2),RandomFuzzyRules__max_rules_len__2,0.8505607670023452,0.4493758000084199,10
75,Musk (Version 2),RandomFuzzyRules__max_rules_len__3,0.8560180714581321,0.46485832999460397,10
75,Musk (Version 2),RandomFuzzyRules__max_rules_len__4,0.8519260127833725,0.5056681500049308,10
75,Musk (Version 2),RandomFuzzyRules__max_rules_len__5,0.8531381339954937,0.5274239300051704,10
75,Musk (Version 2),RandomFuzzyRules__max_rules_len__6,0.8522313422541041,0.5589730600011535,10
75,Musk (Version 2),RandomFuzzyRules__max_rules_len__7,0.8660208304593737,0.561563830031082,10
94,Spambase,RandomFuzzyRules__max_rules_len__2,0.6274700556446289,0.20062379000009964,10
94,Spambase,RandomFuzzyRules__max_rules_len__3,0.639427992077714,0.2129371400224045,10
94,Spambase,RandomFuzzyRules__max_rules_len__4,0.6335546543431104,0.22739112001145254,10
94,Spambase,RandomFuzzyRules__max_rules_len__5,0.6161690087711025,0.2506719899945892,10
94,Spambase,RandomFuzzyRules__max_rules_len__6,0.6239946241629728,0.25450855998788025,10
94,Spambase,RandomFuzzyRules__max_rules_len__7,0.6172564368574932,0.2652300800196826,10
95,SPECT Heart,RandomFuzzyRules__max_rules_len__2,0.7944444444444445,0.050475649989675686,10
95,SPECT Heart,RandomFuzzyRules__max_rules_len__3,0.7158119658119658,0.050566779996734056,10
95,SPECT Heart,RandomFuzzyRules__max_rules_len__4,0.7794871794871795,0.05135327001335095,10
95,SPECT Heart,RandomFuzzyRules__max_rules_len__5,0.8319088319088319,0.052384489995893034,10
95,SPECT Heart,RandomFuzzyRules__max_rules_len__6,0.7491452991452991,0.05371200999943533,10
95,SPECT Heart,RandomFuzzyRules__max_rules_len__7,0.8321937321937323,0.054106089973356544,10
105,Congressional Voting Records,RandomFuzzyRules__max_rules_len__2,0.9563424947145878,0.05781685999827454,10
105,Congressional Voting Records,RandomFuzzyRules__max_rules_len__3,0.9563424947145878,0.055220690032001515,10
105,Congressional Voting Records,RandomFuzzyRules__max_rules_len__4,0.9563424947145878,0.05652646997477854,10
105,Congressional Voting Records,RandomFuzzyRules__max_rules_len__5,0.9563424947145878,0.05943268000846724,10
105,Congressional Voting Records,RandomFuzzyRules__max_rules_len__6,0.9563424947145878,0.05970657001016657,10
105,Congressional Voting Records,RandomFuzzyRules__max_rules_len__7,0.9563424947145878,0.06395575999049466,10
144,Statlog (German Credit Data),RandomFuzzyRules__max_rules_len__2,0.6950000000000001,0.07133619997184718,10
144,Statlog (German Credit Data),RandomFuzzyRules__max_rules_len__3,0.706,0.08530923001235347,10
144,Statlog (German Credit Data),RandomFuzzyRules__max_rules_len__4,0.705,0.07286632000468665,10
144,Statlog (German Credit Data),RandomFuzzyRules__max_rules_len__5,0.705,0.07992299998877565,10
144,Statlog (German Credit Data),RandomFuzzyRules__max_rules_len__6,0.726,0.08220919996965671,10
144,Statlog (German Credit Data),RandomFuzzyRules__max_rules_len__7,0.715,0.0863894299836829,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__max_rules_len__2,0.7635714285714286,0.04720400000223886,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__max_rules_len__3,0.7059523809523809,0.04778126002056518,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__max_rules_len__4,0.7023809523809523,0.05098230000585313,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__max_rules_len__5,0.75,0.05544326002709564,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__max_rules_len__6,0.7307142857142856,0.0529740199912339,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__max_rules_len__7,0.6678571428571429,0.05889055001316586,10
161,Mammographic Mass,RandomFuzzyRules__max_rules_len__2,0.7887886597938144,0.08681598997209215,10
161,Mammographic Mass,RandomFuzzyRules__max_rules_len__3,0.7908827319587629,0.09084814999951045,10
161,Mammographic Mass,RandomFuzzyRules__max_rules_len__4,0.8095468213058419,0.09835428000660608,10
161,Mammographic Mass,RandomFuzzyRules__max_rules_len__5,0.7856743986254295,0.10720720000099386,10
161,Mammographic Mass,RandomFuzzyRules__max_rules_len__6,0.8022981099656358,0.11707571001024915,10
161,Mammographic Mass,RandomFuzzyRules__max_rules_len__7,0.8096005154639176,0.12486641997238616,10
174,Parkinsons,RandomFuzzyRules__max_rules_len__2,0.8142105263157895,0.05017765997909004,10
174,Parkinsons,RandomFuzzyRules__max_rules_len__3,0.8297368421052631,0.052694939984939945,10
174,Parkinsons,RandomFuzzyRules__max_rules_len__4,0.876578947368421,0.05320671998197207,10
174,Parkinsons,RandomFuzzyRules__max_rules_len__5,0.8607894736842105,0.059757149999495565,10
