dataset_id,dataset_name,fold,estimator,n_train,n_test,n_original_features,accuracy,f1,auroc,fit_time,predict_time
17,Breast Cancer Wisconsin (Diagnostic),5,RandomFuzzyRules__sampling__n2_l1,512,57,30,0.9473684210526315,0.9268292682926829,0.9801587301587302,0.11205470003187656,0.00023290002718567848
17,Breast Cancer Wisconsin (Diagnostic),5,RandomFuzzyRules__sampling__n2_l2,512,57,30,0.9298245614035088,0.9047619047619048,0.9695767195767195,0.09699899994302541,0.00023950007744133472
17,Breast Cancer Wisconsin (Diagnostic),6,RandomFuzzyRules__sampling__n1_l1,512,57,30,0.9122807017543859,0.8717948717948718,0.9761904761904763,0.09069480001926422,0.0002858999650925398
17,Breast Cancer Wisconsin (Diagnostic),6,RandomFuzzyRules__sampling__n1_l2,512,57,30,0.9649122807017544,0.9523809523809523,0.996031746031746,0.09693860006518662,0.0002337999176234007
17,Breast Cancer Wisconsin (Diagnostic),6,RandomFuzzyRules__sampling__n2_l1,512,57,30,0.9473684210526315,0.923076923076923,0.9867724867724867,0.07738619996234775,0.0003247000277042389
17,Breast Cancer Wisconsin (Diagnostic),6,RandomFuzzyRules__sampling__n2_l2,512,57,30,0.9649122807017544,0.9523809523809523,0.9933862433862435,0.09763670002575964,0.00023230002261698246
17,Breast Cancer Wisconsin (Diagnostic),7,RandomFuzzyRules__sampling__n1_l1,512,57,30,0.8596491228070176,0.8333333333333334,0.9735449735449736,0.14144799998030066,0.00029740005265921354
17,Breast Cancer Wisconsin (Diagnostic),7,RandomFuzzyRules__sampling__n1_l2,512,57,30,0.9649122807017544,0.9545454545454545,0.9986772486772486,0.10890520003158599,0.0003218000056222081
17,Breast Cancer Wisconsin (Diagnostic),7,RandomFuzzyRules__sampling__n2_l1,512,57,30,0.9473684210526315,0.9268292682926829,0.9973544973544973,0.07474299997556955,0.0003209999995306134
17,Breast Cancer Wisconsin (Diagnostic),7,RandomFuzzyRules__sampling__n2_l2,512,57,30,0.9122807017543859,0.888888888888889,0.9775132275132276,0.07059079990722239,0.00033080007415264845
17,Breast Cancer Wisconsin (Diagnostic),8,RandomFuzzyRules__sampling__n1_l1,512,57,30,0.9122807017543859,0.8837209302325582,0.9867724867724867,0.08643989998381585,0.00033059995621442795
17,Breast Cancer Wisconsin (Diagnostic),8,RandomFuzzyRules__sampling__n1_l2,512,57,30,0.9473684210526315,0.9333333333333333,0.9986772486772486,0.07677290006540716,0.00024500000290572643
17,Breast Cancer Wisconsin (Diagnostic),8,RandomFuzzyRules__sampling__n2_l1,512,57,30,0.9824561403508771,0.9767441860465117,1.0,0.07690690003801137,0.00033279997296631336
17,Breast Cancer Wisconsin (Diagnostic),8,RandomFuzzyRules__sampling__n2_l2,512,57,30,0.9649122807017544,0.9545454545454545,1.0,0.06959450000431389,0.00031949998810887337
17,Breast Cancer Wisconsin (Diagnostic),9,RandomFuzzyRules__sampling__n1_l1,512,57,30,0.8947368421052632,0.8571428571428571,0.943121693121693,0.11395869997795671,0.00033579999580979347
17,Breast Cancer Wisconsin (Diagnostic),9,RandomFuzzyRules__sampling__n1_l2,512,57,30,0.9649122807017544,0.9500000000000001,0.9986772486772486,0.08294800005387515,0.0003389000194147229
