dataset_id,dataset_name,estimator,accuracy,fit_time,completed_folds
144,Statlog (German Credit Data),RandomFuzzyRules__sampling__n1_l1,0.692,0.10022707999451079,10
144,Statlog (German Credit Data),RandomFuzzyRules__sampling__n1_l2,0.7230000000000001,0.09768640999682243,10
144,Statlog (German Credit Data),RandomFuzzyRules__sampling__n2_l1,0.6859999999999999,0.0901331400033086,10
144,Statlog (German Credit Data),RandomFuzzyRules__sampling__n2_l2,0.726,0.07882297000614921,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__sampling__n1_l1,0.6723809523809524,0.0641666600015014,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__sampling__n1_l2,0.7352380952380952,0.061634089995641204,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__sampling__n2_l1,0.720952380952381,0.058256130036897925,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__sampling__n2_l2,0.7307142857142856,0.05507476999191563,10
161,Mammographic Mass,RandomFuzzyRules__sampling__n1_l1,0.8075493986254296,0.2059496999951079,10
161,Mammographic Mass,RandomFuzzyRules__sampling__n1_l2,0.8002577319587628,0.14025830001337453,10
161,Mammographic Mass,RandomFuzzyRules__sampling__n2_l1,0.7867053264604811,0.15345259999157856,10
161,Mammographic Mass,RandomFuzzyRules__sampling__n2_l2,0.8022981099656358,0.12215944000054144,10
174,Parkinsons,RandomFuzzyRules__sampling__n1_l1,0.8555263157894737,0.07416898999363179,10
174,Parkinsons,RandomFuzzyRules__sampling__n1_l2,0.8657894736842104,0.06250114998547357,10
174,Parkinsons,RandomFuzzyRules__sampling__n2_l1,0.8707894736842106,0.0625020699924789,10
174,Parkinsons,RandomFuzzyRules__sampling__n2_l2,0.8242105263157894,0.05571936002233992,10
176,Blood Transfusion Service Center,RandomFuzzyRules__sampling__n1_l1,0.766,0.23639985000481825,10
176,Blood Transfusion Service Center,RandomFuzzyRules__sampling__n1_l2,0.7699639639639639,0.13151665001641957,10
176,Blood Transfusion Service Center,RandomFuzzyRules__sampling__n2_l1,0.766,0.19259155001491304,10
176,Blood Transfusion Service Center,RandomFuzzyRules__sampling__n2_l2,0.770018018018018,0.12017668000189585,10
222,Bank Marketing,RandomFuzzyRules__sampling__n1_l1,0.8927473207003613,2.690793559991289,10
222,Bank Marketing,RandomFuzzyRules__sampling__n1_l2,0.8929021537019096,2.4728412600117737,10
222,Bank Marketing,RandomFuzzyRules__sampling__n2_l1,0.8928136874838645,2.3635178899858147,10
222,Bank Marketing,RandomFuzzyRules__sampling__n2_l2,0.8929021537019096,2.2327403599978424,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__sampling__n1_l1,0.6998246639392168,0.11198424998437981,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__sampling__n1_l2,0.7032729398012858,0.08544449999462808,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__sampling__n2_l1,0.6962887200467562,0.10006461999146263,10
