dataset_id,dataset_name,estimator,accuracy,fit_time,completed_folds
75,Musk (Version 2),RandomFuzzyRules__max_rules__3,0.854806180162781,0.49743159997742625,10
75,Musk (Version 2),RandomFuzzyRules__max_rules__4,0.8498045707453901,0.5041246100096032,10
75,Musk (Version 2),RandomFuzzyRules__max_rules__5,0.8591994298064101,0.5324748099897988,10
75,Musk (Version 2),RandomFuzzyRules__max_rules__6,0.8522313422541041,0.5416317300056107,10
75,Musk (Version 2),RandomFuzzyRules__max_rules__7,0.849802501494459,0.5607245100196451,10
94,Spambase,RandomFuzzyRules__max_rules__2,0.6129095538998397,0.21102010000031438,10
94,Spambase,RandomFuzzyRules__max_rules__3,0.611170423465057,0.2245149100082926,10
94,Spambase,RandomFuzzyRules__max_rules__4,0.6116052060737527,0.247242429992184,10
94,Spambase,RandomFuzzyRules__max_rules__5,0.6142148448552296,0.2484662600210868,10
94,Spambase,RandomFuzzyRules__max_rules__6,0.6239946241629728,0.2574469899991527,10
94,Spambase,RandomFuzzyRules__max_rules__7,0.617471941903235,0.2757044899975881,10
95,SPECT Heart,RandomFuzzyRules__max_rules__2,0.7941595441595442,0.04374783000675958,10
95,SPECT Heart,RandomFuzzyRules__max_rules__3,0.7564102564102564,0.047071949997916786,10
95,SPECT Heart,RandomFuzzyRules__max_rules__4,0.7868945868945869,0.053551700024399865,10
95,SPECT Heart,RandomFuzzyRules__max_rules__5,0.7981481481481482,0.053900869993958586,10
95,SPECT Heart,RandomFuzzyRules__max_rules__6,0.7491452991452991,0.05572029004106292,10
95,SPECT Heart,RandomFuzzyRules__max_rules__7,0.7683760683760684,0.06116072002332653,10
105,Congressional Voting Records,RandomFuzzyRules__max_rules__2,0.9540697674418605,0.054937660018913405,10
105,Congressional Voting Records,RandomFuzzyRules__max_rules__3,0.9540697674418605,0.05714842999586831,10
105,Congressional Voting Records,RandomFuzzyRules__max_rules__4,0.9563424947145878,0.06321399998851115,10
105,Congressional Voting Records,RandomFuzzyRules__max_rules__5,0.9563424947145878,0.06672841000836338,10
105,Congressional Voting Records,RandomFuzzyRules__max_rules__6,0.9563424947145878,0.06697741998359555,10
105,Congressional Voting Records,RandomFuzzyRules__max_rules__7,0.9563424947145878,0.06821594003122297,10
144,Statlog (German Credit Data),RandomFuzzyRules__max_rules__2,0.719,0.07345129001187156,10
144,Statlog (German Credit Data),RandomFuzzyRules__max_rules__3,0.718,0.07590830000117414,10
144,Statlog (German Credit Data),RandomFuzzyRules__max_rules__4,0.727,0.08537164998706424,10
144,Statlog (German Credit Data),RandomFuzzyRules__max_rules__5,0.711,0.0949547900119796,10
144,Statlog (German Credit Data),RandomFuzzyRules__max_rules__6,0.726,0.09509704002412032,10
144,Statlog (German Credit Data),RandomFuzzyRules__max_rules__7,0.714,0.08998263003304593,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__max_rules__2,0.7216666666666667,0.04709805997554209,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__max_rules__3,0.7116666666666667,0.04912951998412604,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__max_rules__4,0.7497619047619047,0.05398415002273392,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__max_rules__5,0.7547619047619047,0.05982637002598491,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__max_rules__6,0.7307142857142856,0.0655249900068156,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__max_rules__7,0.7071428571428571,0.06568016000092027,10
161,Mammographic Mass,RandomFuzzyRules__max_rules__2,0.7939755154639175,0.11213184999069195,10
161,Mammographic Mass,RandomFuzzyRules__max_rules__3,0.7804660652920962,0.11646068999543782,10
161,Mammographic Mass,RandomFuzzyRules__max_rules__4,0.7960373711340206,0.12529892001766707,10
161,Mammographic Mass,RandomFuzzyRules__max_rules__5,0.7825386597938144,0.12962418003007764,10
161,Mammographic Mass,RandomFuzzyRules__max_rules__6,0.8022981099656358,0.1432410000124946,10
161,Mammographic Mass,RandomFuzzyRules__max_rules__7,0.8085373711340207,0.15838879001094025,10
174,Parkinsons,RandomFuzzyRules__max_rules__2,0.8710526315789474,0.04832127997651693,10
174,Parkinsons,RandomFuzzyRules__max_rules__3,0.8402631578947368,0.05381554999621581,10
174,Parkinsons,RandomFuzzyRules__max_rules__4,0.8555263157894737,0.05289227998582642,10
174,Parkinsons,RandomFuzzyRules__max_rules__5,0.8400000000000001,0.058291329990606724,10
174,Parkinsons,RandomFuzzyRules__max_rules__6,0.8242105263157894,0.06544516001595181,10
174,Parkinsons,RandomFuzzyRules__max_rules__7,0.8192105263157895,0.06952971997670827,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_rules__2,0.7726666666666666,0.11937261001439761,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_rules__3,0.7726666666666666,0.11279069000156591,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_rules__4,0.778054054054054,0.1223001399892382,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_rules__5,0.7646126126126126,0.13464064999716352,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_rules__6,0.770018018018018,0.14214872000738973,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_rules__7,0.7726666666666666,0.153901969990693,10
222,Bank Marketing,RandomFuzzyRules__max_rules__2,0.8929021537019096,2.0668862199992875,10
222,Bank Marketing,RandomFuzzyRules__max_rules__3,0.8927473207003613,2.1136158900219018,10
222,Bank Marketing,RandomFuzzyRules__max_rules__4,0.8927030826999189,2.151588829990942,10
222,Bank Marketing,RandomFuzzyRules__max_rules__5,0.8927030826999189,2.2587907899869606,10
222,Bank Marketing,RandomFuzzyRules__max_rules__6,0.8929021537019096,2.2983599600032902,10
222,Bank Marketing,RandomFuzzyRules__max_rules__7,0.8927473207003613,2.302958670037333,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_rules__2,0.6963763880771479,0.07397377999732266,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_rules__3,0.6929281122150789,0.07499964000890026,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_rules__4,0.6946522501461134,0.08216746001271526,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_rules__5,0.6877849210987727,0.08408792001428077,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_rules__6,0.6946814728229106,0.09023760998388747,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_rules__7,0.6912039742840445,0.0938424499938264,10
264,EEG Eye State,RandomFuzzyRules__max_rules__2,0.578437917222964,0.5969550699926913,10
264,EEG Eye State,RandomFuzzyRules__max_rules__3,0.5810413885180241,0.6102689600200393,10
264,EEG Eye State,RandomFuzzyRules__max_rules__4,0.5770360480640855,0.6722276799962856,10
264,EEG Eye State,RandomFuzzyRules__max_rules__5,0.5787716955941254,0.7155596400029026,10
264,EEG Eye State,RandomFuzzyRules__max_rules__6,0.5795727636849132,0.6662630000151694,10
264,EEG Eye State,RandomFuzzyRules__max_rules__7,0.5765687583444593,0.6974466600222513,10
