dataset_id,dataset_name,fold,estimator,n_train,n_test,n_original_features,accuracy,f1,auroc,fit_time,predict_time
329,Diabetic Retinopathy Debrecen,9,RandomFuzzyRules__max_rules__5,1036,115,18,0.5043478260869565,0.3736263736263736,0.579538554948391,0.09988709993194789,0.0003440000582486391
329,Diabetic Retinopathy Debrecen,9,RandomFuzzyRules__max_rules__6,1036,115,18,0.5739130434782609,0.5663716814159292,0.5997267759562842,0.1150455999886617,0.00041790003888309
329,Diabetic Retinopathy Debrecen,9,RandomFuzzyRules__max_rules__7,1036,115,18,0.5391304347826087,0.43010752688172044,0.6147540983606558,0.09586599993053824,0.0003381000133231282
329,Diabetic Retinopathy Debrecen,10,RandomFuzzyRules__max_rules__2,1036,115,18,0.5826086956521739,0.5555555555555556,0.6402550091074681,0.07395880005788058,0.0002858999650925398
329,Diabetic Retinopathy Debrecen,10,RandomFuzzyRules__max_rules__3,1036,115,18,0.5739130434782609,0.631578947368421,0.6208257437765634,0.08310220006387681,0.0003303999546915293
329,Diabetic Retinopathy Debrecen,10,RandomFuzzyRules__max_rules__4,1036,115,18,0.6173913043478261,0.5599999999999999,0.6268973891924712,0.08637339994311333,0.00033680000342428684
329,Diabetic Retinopathy Debrecen,10,RandomFuzzyRules__max_rules__5,1036,115,18,0.6,0.6714285714285714,0.6350941105039465,0.09218330006115139,0.00033359997905790806
329,Diabetic Retinopathy Debrecen,10,RandomFuzzyRules__max_rules__6,1036,115,18,0.5652173913043478,0.5535714285714285,0.640862173649059,0.11713140003848821,0.00035009998828172684
329,Diabetic Retinopathy Debrecen,10,RandomFuzzyRules__max_rules__7,1036,115,18,0.6521739130434783,0.6226415094339622,0.636915604128719,0.10029370000120252,0.00026729993987828493
451,Breast Cancer Coimbra,1,RandomFuzzyRules__max_rules__2,104,12,9,0.5833333333333334,0.6666666666666667,0.38888888888888895,0.046214899979531765,0.0002810999285429716
451,Breast Cancer Coimbra,1,RandomFuzzyRules__max_rules__3,104,12,9,0.6666666666666666,0.5,0.7222222222222222,0.057654600008390844,0.0003195999888703227
451,Breast Cancer Coimbra,1,RandomFuzzyRules__max_rules__4,104,12,9,0.6666666666666666,0.6666666666666666,0.75,0.06185870000626892,0.0002938000252470374
451,Breast Cancer Coimbra,1,RandomFuzzyRules__max_rules__5,104,12,9,0.5833333333333334,0.6153846153846153,0.6111111111111112,0.06250930007081479,0.0003242999082431197
451,Breast Cancer Coimbra,1,RandomFuzzyRules__max_rules__6,104,12,9,0.6666666666666666,0.6666666666666666,0.7222222222222223,0.0696317000547424,0.00032210000790655613
451,Breast Cancer Coimbra,1,RandomFuzzyRules__max_rules__7,104,12,9,0.6666666666666666,0.6666666666666666,0.7222222222222223,0.07078090007416904,0.00021979992743581533
451,Breast Cancer Coimbra,2,RandomFuzzyRules__max_rules__2,104,12,9,0.3333333333333333,0.5,0.4444444444444444,0.04881559999193996,0.0002962000435218215
451,Breast Cancer Coimbra,2,RandomFuzzyRules__max_rules__3,104,12,9,0.5,0.5714285714285715,0.36111111111111116,0.04702199995517731,0.0002207000507041812
451,Breast Cancer Coimbra,2,RandomFuzzyRules__max_rules__4,104,12,9,0.9166666666666666,0.923076923076923,0.9722222222222223,0.06075009994674474,0.00033569999504834414
451,Breast Cancer Coimbra,2,RandomFuzzyRules__max_rules__5,104,12,9,0.5,0.4,0.6666666666666667,0.059541999944485724,0.00025299994740635157
451,Breast Cancer Coimbra,2,RandomFuzzyRules__max_rules__6,104,12,9,0.5,0.25,0.6944444444444444,0.06779560004360974,0.000331499963067472
451,Breast Cancer Coimbra,2,RandomFuzzyRules__max_rules__7,104,12,9,0.4166666666666667,0.2222222222222222,0.6666666666666667,0.07907119998708367,0.00032430002465844154
451,Breast Cancer Coimbra,3,RandomFuzzyRules__max_rules__2,104,12,9,0.5,0.5714285714285714,0.28571428571428575,0.04762129997834563,0.00026290002278983593
451,Breast Cancer Coimbra,3,RandomFuzzyRules__max_rules__3,104,12,9,0.5,0.5714285714285714,0.4,0.05452940007671714,0.00031509995460510254
451,Breast Cancer Coimbra,3,RandomFuzzyRules__max_rules__4,104,12,9,0.9166666666666666,0.923076923076923,1.0,0.06192190002184361,0.0003279999364167452
451,Breast Cancer Coimbra,3,RandomFuzzyRules__max_rules__5,104,12,9,0.6666666666666666,0.7142857142857143,0.8571428571428572,0.06551210000179708,0.0003256000345572829
