dataset_name,repeat_id,fold_id,fold,n_expected_folds,estimator,n_train,n_test,n_original_features,n_transformed_features,accuracy,balanced_accuracy,auroc,mcc,fit_time,predict_time,n_rules,n_conditions,mean_conditions_per_rule,n_literals,mean_literals_per_rule
aps_failure,2,0,7,9,RandomFuzzyRules__max_sampling_attempts__100000,50666,25334,170,170,0.9836977974263835,0.5640088459727833,0.9153052408009547,0.32074342824175006,1.0911457939073443,0.012795374263077974,,,,,
aps_failure,2,0,7,9,RandomFuzzyRules__max_sampling_attempts__1000000,50666,25334,170,170,0.9836977974263835,0.5640088459727833,0.9153052408009547,0.32074342824175006,1.0823076199740171,0.013263148255646229,,,,,
aps_failure,2,1,8,9,RandomFuzzyRules__max_sampling_attempts__20000,50667,25333,170,170,0.9832629376702325,0.6174880954993307,0.9772633473042065,0.36869637808783123,1.0837864740751684,0.01269807480275631,,,,,
aps_failure,2,1,8,9,RandomFuzzyRules__max_sampling_attempts__100000,50667,25333,170,170,0.9832629376702325,0.6174880954993307,0.9772633473042065,0.36869637808783123,1.0769046377390623,0.012379799038171768,,,,,
aps_failure,2,1,8,9,RandomFuzzyRules__max_sampling_attempts__1000000,50667,25333,170,170,0.9832629376702325,0.6174880954993307,0.9772633473042065,0.36869637808783123,1.0641971831209958,0.012514716945588589,,,,,
aps_failure,2,2,9,9,RandomFuzzyRules__max_sampling_attempts__20000,50667,25333,170,170,0.9824339793944658,0.6320684207061509,0.9726569967742643,0.36866205757014464,1.0810264348983765,0.012060850858688354,,,,,
aps_failure,2,2,9,9,RandomFuzzyRules__max_sampling_attempts__100000,50667,25333,170,170,0.9824339793944658,0.6320684207061509,0.9726569967742643,0.36866205757014464,1.0708852629177272,0.012640684843063354,,,,,
aps_failure,2,2,9,9,RandomFuzzyRules__max_sampling_attempts__1000000,50667,25333,170,170,0.9824339793944658,0.6320684207061509,0.9726569967742643,0.36866205757014464,1.0740415691398084,0.012234809808433056,,,,,
bank_marketing,0,0,1,9,RandomFuzzyRules__max_sampling_attempts__20000,30140,15071,13,120,0.8939685488686883,0.5883753365654528,0.5883753365654528,0.31627121701362654,0.09094851976260543,0.0037958198226988316,,,,,
bank_marketing,0,0,1,9,RandomFuzzyRules__max_sampling_attempts__100000,30140,15071,13,120,0.8938358436732798,0.5875620854893725,0.5875620854893725,0.3145710779389277,0.1484847068786621,0.0036504012532532215,,,,,
bank_marketing,0,0,1,9,RandomFuzzyRules__max_sampling_attempts__1000000,30140,15071,13,120,0.8938358436732798,0.5875620854893725,0.5875620854893725,0.3145710779389277,0.14803357189521194,0.003659650683403015,,,,,
bank_marketing,0,1,2,9,RandomFuzzyRules__max_sampling_attempts__20000,30141,15070,13,115,0.8935633709356338,0.5906097469331197,0.5906097469331197,0.31647993044282324,0.09354131296277046,0.003658431116491556,,,,,
bank_marketing,0,1,2,9,RandomFuzzyRules__max_sampling_attempts__100000,30141,15070,13,115,0.8935633709356338,0.5906097469331197,0.5906097469331197,0.31647993044282324,0.15004970133304596,0.0036914399825036526,,,,,
bank_marketing,0,1,2,9,RandomFuzzyRules__max_sampling_attempts__1000000,30141,15070,13,115,0.8935633709356338,0.5906097469331197,0.5906097469331197,0.31647993044282324,0.15273041184991598,0.0038850493729114532,,,,,
bank_marketing,0,2,3,9,RandomFuzzyRules__max_sampling_attempts__20000,30141,15070,13,120,0.8909754479097545,0.5778268219836276,0.5778268219836274,0.2860453416796803,0.08926111785694957,0.0038690390065312386,,,,,
bank_marketing,0,2,3,9,RandomFuzzyRules__max_sampling_attempts__100000,30141,15070,13,120,0.8910418049104181,0.5768802630799914,0.5768802630799914,0.28518823681160826,0.1494823358952999,0.0038149901665747166,,,,,
bank_marketing,0,2,3,9,RandomFuzzyRules__max_sampling_attempts__1000000,30141,15070,13,120,0.8910418049104181,0.5768802630799914,0.5768802630799914,0.28518823681160826,0.14782700408250093,0.0036793099716305733,,,,,
bank_marketing,1,0,4,9,RandomFuzzyRules__max_sampling_attempts__20000,30140,15071,13,120,0.8935040806847588,0.5846678314435545,0.5846678314435545,0.30931052860858316,0.08964866399765015,0.0037648999132215977,,,,,
bank_marketing,1,0,4,9,RandomFuzzyRules__max_sampling_attempts__100000,30140,15071,13,120,0.8935040806847588,0.5846678314435545,0.5846678314435545,0.30931052860858316,0.14750399766489863,0.0036498908884823322,,,,,
bank_marketing,1,0,4,9,RandomFuzzyRules__max_sampling_attempts__1000000,30140,15071,13,120,0.8935040806847588,0.5846678314435545,0.5846678314435545,0.30931052860858316,0.14724427089095116,0.003663119859993458,,,,,
bank_marketing,1,1,5,9,RandomFuzzyRules__max_sampling_attempts__20000,30141,15070,13,119,0.8919044459190445,0.5840116263085277,0.5840116263085277,0.29922181482827415,0.0918586510233581,0.003587561659514904,,,,,
bank_marketing,1,1,5,9,RandomFuzzyRules__max_sampling_attempts__100000,30141,15070,13,119,0.8919044459190445,0.5840116263085277,0.5840116263085277,0.29922181482827415,0.15069331414997578,0.003573212306946516,,,,,
bank_marketing,1,1,5,9,RandomFuzzyRules__max_sampling_attempts__1000000,30141,15070,13,119,0.8919044459190445,0.5840116263085277,0.5840116263085277,0.29922181482827415,0.15014517027884722,0.0036023808643221855,,,,,
bank_marketing,1,2,6,9,RandomFuzzyRules__max_sampling_attempts__20000,30141,15070,13,117,0.8927670869276708,0.5842540577481706,0.5842540577481705,0.30445949295182134,0.09195279004052281,0.0038074892945587635,,,,,
bank_marketing,1,2,6,9,RandomFuzzyRules__max_sampling_attempts__100000,30141,15070,13,117,0.8927670869276708,0.5840080244699959,0.5840080244699958,0.30416720579584716,0.1526727331802249,0.0036874101497232914,,,,,
bank_marketing,1,2,6,9,RandomFuzzyRules__max_sampling_attempts__1000000,30141,15070,13,117,0.8927670869276708,0.5840080244699959,0.5840080244699958,0.30416720579584716,0.15191099978983402,0.0037258309312164783,,,,,
bank_marketing,2,0,7,9,RandomFuzzyRules__max_sampling_attempts__20000,30140,15071,13,116,0.892243381328379,0.5824777585069033,0.5824777585069034,0.29921710798065854,0.09193059988319874,0.003471753094345331,,,,,
bank_marketing,2,0,7,9,RandomFuzzyRules__max_sampling_attempts__100000,30140,15071,13,116,0.892243381328379,0.5824777585069033,0.5824777585069034,0.29921710798065854,0.14680995605885983,0.0036559118889272213,,,,,
bank_marketing,2,0,7,9,RandomFuzzyRules__max_sampling_attempts__1000000,30140,15071,13,116,0.892243381328379,0.5824777585069033,0.5824777585069034,0.29921710798065854,0.14958989480510354,0.0035081319510936737,,,,,
bank_marketing,2,1,8,9,RandomFuzzyRules__max_sampling_attempts__20000,30141,15070,13,118,0.8946250829462509,0.5914569675563008,0.5914569675563008,0.3235961218873597,0.0920715187676251,0.008849435020238161,,,,,
bank_marketing,2,1,8,9,RandomFuzzyRules__max_sampling_attempts__100000,30141,15070,13,118,0.8946250829462509,0.5914569675563008,0.5914569675563008,0.3235961218873597,0.15207300893962383,0.00998322432860732,,,,,
