dataset_name,estimator,accuracy,balanced_accuracy,auroc,mcc,fit_time,completed_folds,n_expected_folds
musk,RandomFuzzyRules__max_rules_len__3,0.8041111867356501,0.49844725560182673,0.5008611989401256,-0.002361827880369263,0.05090252369021372,60,60
musk,RandomFuzzyRules__max_rules_len__4,0.8111833968870131,0.5028269921497264,0.5039704999580181,0.004787549382084285,0.05290003234210109,60,60
musk,RandomFuzzyRules__max_rules_len__5,0.8013082619554116,0.49653306635490846,0.5014582458150926,-0.004593888947882677,0.054015216021798505,60,60
musk,RandomFuzzyRules__max_rules_len__6,0.8059631889056894,0.5001543587117518,0.506602402789057,-0.0009423225056903831,0.05558327569936708,60,60
musk,RandomFuzzyRules__max_rules_len__7,0.8089779533549083,0.49937843172482305,0.5049713361950813,0.0011572834430290415,0.056514280995664454,60,60
pancreatic_cancer_mouse_detection,RandomFuzzyRules__max_rules_len__2,0.5349122808314654,0.5172226551731461,0.5374950202842002,0.04936890656537954,0.01673231363141284,60,60
pancreatic_cancer_mouse_detection,RandomFuzzyRules__max_rules_len__3,0.5400795629187555,0.5288765601395738,0.5417460645168166,0.07362855825784256,0.017240613776569522,60,60
pancreatic_cancer_mouse_detection,RandomFuzzyRules__max_rules_len__4,0.5459187693868912,0.5365073451700523,0.5432796141627093,0.08564873378428788,0.01779517352115358,60,60
pancreatic_cancer_mouse_detection,RandomFuzzyRules__max_rules_len__5,0.5388239344891681,0.5299988157062896,0.5285212528055597,0.07140783755342735,0.018470543832518116,60,60
pancreatic_cancer_mouse_detection,RandomFuzzyRules__max_rules_len__6,0.5259631156120351,0.5135654075021624,0.5251590786931837,0.03483504535695499,0.018844303023070053,60,60
pancreatic_cancer_mouse_detection,RandomFuzzyRules__max_rules_len__7,0.5254982554349755,0.5158939253448676,0.5277295125192613,0.039216702291522694,0.01918729621296123,60,60
pva_revenue_prediction_kddcup98,RandomFuzzyRules__max_rules_len__2,0.9482262859585779,0.49998414320282714,0.4954339965483794,-0.0010831852242914777,1.9406302557326853,9,9
pva_revenue_prediction_kddcup98,RandomFuzzyRules__max_rules_len__3,0.9482332259691252,0.500008930106405,0.49870184152988667,0.000722800198107511,2.152676121900893,9,9
pva_revenue_prediction_kddcup98,RandomFuzzyRules__max_rules_len__4,0.9482285992793729,0.5000064905435269,0.4991477666798819,0.0004745391668442889,2.451898809056729,9,9
pva_revenue_prediction_kddcup98,RandomFuzzyRules__max_rules_len__5,0.9482193461888406,0.500001620544577,0.49909980094520456,-5.522230942129995e-05,2.6697072636129127,9,9
pva_revenue_prediction_kddcup98,RandomFuzzyRules__max_rules_len__6,0.9482285993756973,0.4999853629440957,0.5018781020212153,-0.0009821231463136779,2.8319288407866328,9,9
pva_revenue_prediction_kddcup98,RandomFuzzyRules__max_rules_len__7,0.9482332259691252,0.500008930106405,0.497775558230404,0.000722800198107511,3.0466548752867513,9,9
sepsis_prediction,RandomFuzzyRules__max_rules_len__2,0.9819543462367172,0.5,0.5,0.0,16.663000389002264,1,1
sepsis_prediction,RandomFuzzyRules__max_rules_len__3,0.9819543462367172,0.5,0.5,0.0,18.20246596587822,1,1
sepsis_prediction,RandomFuzzyRules__max_rules_len__4,0.9819543462367172,0.5,0.6311048501872911,0.0,18.196020676288757,1,1
sepsis_prediction,RandomFuzzyRules__max_rules_len__5,0.9819543462367172,0.5,0.5,0.0,18.981765201780945,1,1
sepsis_prediction,RandomFuzzyRules__max_rules_len__6,0.9819543462367172,0.5,0.5,0.0,18.85659612296149,1,1
sepsis_prediction,RandomFuzzyRules__max_rules_len__7,0.9819543462367172,0.5001052114379566,0.634010428160531,0.0100705016857551,19.4879512838088,1,1
south_africa_coronary_heart_disease,RandomFuzzyRules__max_rules_len__2,0.7136363636363636,0.643799606428148,0.7186424714536443,0.3270856144058437,0.01719265693488215,60,60
south_africa_coronary_heart_disease,RandomFuzzyRules__max_rules_len__3,0.7101731601731601,0.632924728374305,0.7018170329087415,0.31280596313356834,0.017710067999238722,60,60
south_africa_coronary_heart_disease,RandomFuzzyRules__max_rules_len__4,0.7010822510822511,0.623886240668092,0.6973324811516791,0.29279878585017005,0.018989098382492815,60,60
south_africa_coronary_heart_disease,RandomFuzzyRules__max_rules_len__5,0.7043290043290044,0.6279467916917478,0.6912333867820745,0.2987472582042992,0.02066215660112595,60,60
south_africa_coronary_heart_disease,RandomFuzzyRules__max_rules_len__6,0.7178571428571429,0.6452857731789952,0.7108893089256515,0.33503553448750556,0.022556869445058154,60,60
south_africa_coronary_heart_disease,RandomFuzzyRules__max_rules_len__7,0.7095238095238094,0.6388780025277161,0.6927831958772397,0.3171908173066844,0.02500224137523517,60,60
wids_diabetes_mellitus,RandomFuzzyRules__max_rules_len__2,0.7949088438159475,0.5630855715383799,0.7205079028907214,0.22682710845009268,1.763534586928371,9,9
wids_diabetes_mellitus,RandomFuzzyRules__max_rules_len__3,0.794746571010517,0.5601055683297895,0.7601547774018188,0.22246994049001076,1.8877470124926832,9,9
wids_diabetes_mellitus,RandomFuzzyRules__max_rules_len__4,0.7950554097129046,0.559203797290011,0.7807818219981443,0.22236363683971938,2.0002920980979173,9,9
wids_diabetes_mellitus,RandomFuzzyRules__max_rules_len__5,0.7949376331460664,0.559181135320326,0.7583953634008302,0.2220163010169732,2.0768413395724363,9,9
wids_diabetes_mellitus,RandomFuzzyRules__max_rules_len__6,0.7948172385042638,0.560273257251482,0.7600000798189561,0.22293725764867744,2.1676268530492155,9,9
wids_diabetes_mellitus,RandomFuzzyRules__max_rules_len__7,0.7950658790534407,0.5592060980722532,0.7811151833560734,0.22240445255006516,2.140283342813038,9,9
