dataset_name,repeat_id,fold_id,fold,n_expected_folds,estimator,n_train,n_test,n_original_features,n_transformed_features,accuracy,fit_time,predict_time
bank_marketing,2,2,9,9,RandomFuzzyRules__sampling__n1_l1,30141,15070,13,121,0.8909090909090909,0.16019151802174747,0.0033592157997190952
bank_marketing,2,2,9,9,RandomFuzzyRules__sampling__n1_l2,30141,15070,13,121,0.8909754479097545,0.15404025092720985,0.0033530457876622677
bank_marketing,2,2,9,9,RandomFuzzyRules__sampling__n2_l1,30141,15070,13,121,0.8911081619110817,0.14641007012687624,0.0034000049345195293
bank_marketing,2,2,9,9,RandomFuzzyRules__sampling__n2_l2,30141,15070,13,121,0.8911081619110817,0.13985123694874346,0.00335804489441216
blood_transfusion,0,0,1,60,RandomFuzzyRules__sampling__n1_l1,498,250,4,4,0.772,0.11494252295233309,0.00019232719205319881
blood_transfusion,0,0,1,60,RandomFuzzyRules__sampling__n1_l2,498,250,4,4,0.772,0.041689383098855615,0.00016398797743022442
blood_transfusion,0,0,1,60,RandomFuzzyRules__sampling__n2_l1,498,250,4,4,0.772,0.08435415499843657,0.0001878680195659399
blood_transfusion,0,0,1,60,RandomFuzzyRules__sampling__n2_l2,498,250,4,4,0.772,0.03711978881619871,0.00016345898620784283
blood_transfusion,0,1,2,60,RandomFuzzyRules__sampling__n1_l1,499,249,4,4,0.7630522088353414,0.11676047299988568,0.00019381800666451454
blood_transfusion,0,1,2,60,RandomFuzzyRules__sampling__n1_l2,499,249,4,4,0.7630522088353414,0.04362829285673797,0.00016978802159428596
blood_transfusion,0,1,2,60,RandomFuzzyRules__sampling__n2_l1,499,249,4,4,0.7630522088353414,0.08754496299661696,0.00019279797561466694
blood_transfusion,0,1,2,60,RandomFuzzyRules__sampling__n2_l2,499,249,4,4,0.7630522088353414,0.0384560760576278,0.00016662920825183392
blood_transfusion,0,2,3,60,RandomFuzzyRules__sampling__n1_l1,499,249,4,4,0.7710843373493976,0.11716023995541036,0.00019464781507849693
blood_transfusion,0,2,3,60,RandomFuzzyRules__sampling__n1_l2,499,249,4,4,0.7710843373493976,0.047099637100473046,0.0001999279484152794
blood_transfusion,0,2,3,60,RandomFuzzyRules__sampling__n2_l1,499,249,4,4,0.7710843373493976,0.08751631295308471,0.000192518113180995
blood_transfusion,0,2,3,60,RandomFuzzyRules__sampling__n2_l2,499,249,4,4,0.7751004016064257,0.0390769699588418,0.00016551907174289227
blood_transfusion,1,0,4,60,RandomFuzzyRules__sampling__n1_l1,498,250,4,4,0.768,0.11633367813192308,0.00018893787637352943
blood_transfusion,1,0,4,60,RandomFuzzyRules__sampling__n1_l2,498,250,4,4,0.768,0.04364323290064931,0.00016585784032940865
blood_transfusion,1,0,4,60,RandomFuzzyRules__sampling__n2_l1,498,250,4,4,0.768,0.08735902397893369,0.00019040796905755997
blood_transfusion,1,0,4,60,RandomFuzzyRules__sampling__n2_l2,498,250,4,4,0.768,0.03863096400164068,0.0001664389856159687
blood_transfusion,1,1,5,60,RandomFuzzyRules__sampling__n1_l1,499,249,4,4,0.7630522088353414,0.11689401185140014,0.00019076792523264885
blood_transfusion,1,1,5,60,RandomFuzzyRules__sampling__n1_l2,499,249,4,4,0.7751004016064257,0.04391305008903146,0.00016821804456412792
blood_transfusion,1,1,5,60,RandomFuzzyRules__sampling__n2_l1,499,249,4,4,0.7710843373493976,0.0876066719647497,0.00019228807650506496
blood_transfusion,1,1,5,60,RandomFuzzyRules__sampling__n2_l2,499,249,4,4,0.7791164658634538,0.03859591484069824,0.00016451789997518063
blood_transfusion,1,2,6,60,RandomFuzzyRules__sampling__n1_l1,499,249,4,4,0.7670682730923695,0.11678786319680512,0.00019163801334798336
blood_transfusion,1,2,6,60,RandomFuzzyRules__sampling__n1_l2,499,249,4,4,0.7670682730923695,0.04409702797420323,0.0001664380542933941
blood_transfusion,1,2,6,60,RandomFuzzyRules__sampling__n2_l1,499,249,4,4,0.7751004016064257,0.08757569291628897,0.00019074697047472
