dataset_id,dataset_name,estimator,accuracy,fit_time,completed_folds
75,Musk (Version 2),RandomFuzzyRules__max_rules__3,0.8570770681013473,0.4044025400071405,10
75,Musk (Version 2),RandomFuzzyRules__max_rules__4,0.866170966110268,0.41837378999625796,10
75,Musk (Version 2),RandomFuzzyRules__max_rules__5,0.8591989699728698,0.4217708400043193,10
75,Musk (Version 2),RandomFuzzyRules__max_rules__6,0.8537453441854049,0.4431215800053906,10
75,Musk (Version 2),RandomFuzzyRules__max_rules__7,0.8567740377983171,0.4437159599969164,10
94,Spambase,RandomFuzzyRules__max_rules__2,0.6661609921720267,0.16402695999422573,10
94,Spambase,RandomFuzzyRules__max_rules__3,0.6607262095633312,0.18446249999979042,10
94,Spambase,RandomFuzzyRules__max_rules__4,0.6576827313024616,0.20201929999457202,10
94,Spambase,RandomFuzzyRules__max_rules__5,0.6755041026124682,0.2143297399947187,10
94,Spambase,RandomFuzzyRules__max_rules__6,0.6989771762708668,0.21945657999895044,10
94,Spambase,RandomFuzzyRules__max_rules__7,0.701151089314345,0.21496521000517527,10
95,SPECT Heart,RandomFuzzyRules__max_rules__2,0.7941595441595442,0.031504240000504044,10
95,SPECT Heart,RandomFuzzyRules__max_rules__3,0.7564102564102564,0.0338540900003863,10
95,SPECT Heart,RandomFuzzyRules__max_rules__4,0.7868945868945869,0.03613302000157996,10
95,SPECT Heart,RandomFuzzyRules__max_rules__5,0.7981481481481482,0.04004484000033695,10
95,SPECT Heart,RandomFuzzyRules__max_rules__6,0.7491452991452991,0.041019579995190666,10
95,SPECT Heart,RandomFuzzyRules__max_rules__7,0.7683760683760684,0.04382355999550778,10
105,Congressional Voting Records,RandomFuzzyRules__max_rules__2,0.9540697674418605,0.034520819995668674,10
105,Congressional Voting Records,RandomFuzzyRules__max_rules__3,0.9540697674418605,0.03648602999746795,10
105,Congressional Voting Records,RandomFuzzyRules__max_rules__4,0.9563424947145878,0.03963990999909579,10
105,Congressional Voting Records,RandomFuzzyRules__max_rules__5,0.9563424947145878,0.042211850002058744,10
105,Congressional Voting Records,RandomFuzzyRules__max_rules__6,0.9563424947145878,0.04425852000422304,10
105,Congressional Voting Records,RandomFuzzyRules__max_rules__7,0.9563424947145878,0.04861747998802452,10
144,Statlog (German Credit Data),RandomFuzzyRules__max_rules__2,0.71,0.050833430001512116,10
144,Statlog (German Credit Data),RandomFuzzyRules__max_rules__3,0.719,0.05475525999499946,10
144,Statlog (German Credit Data),RandomFuzzyRules__max_rules__4,0.727,0.058276030002161826,10
144,Statlog (German Credit Data),RandomFuzzyRules__max_rules__5,0.708,0.06101299000147261,10
144,Statlog (German Credit Data),RandomFuzzyRules__max_rules__6,0.726,0.06468103999504812,10
144,Statlog (German Credit Data),RandomFuzzyRules__max_rules__7,0.726,0.06226279000111386,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__max_rules__2,0.6969047619047619,0.03077117999782781,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__max_rules__3,0.6964285714285714,0.031680840000626584,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__max_rules__4,0.7207142857142858,0.03722222999786023,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__max_rules__5,0.7404761904761904,0.03914626000623678,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__max_rules__6,0.7064285714285714,0.04117465000308582,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__max_rules__7,0.6726190476190477,0.04213764999585687,10
161,Mammographic Mass,RandomFuzzyRules__max_rules__2,0.802319587628866,0.06763619000266767,10
161,Mammographic Mass,RandomFuzzyRules__max_rules__3,0.8148303264604811,0.08058094999578311,10
161,Mammographic Mass,RandomFuzzyRules__max_rules__4,0.802319587628866,0.07591043000284112,10
161,Mammographic Mass,RandomFuzzyRules__max_rules__5,0.802319587628866,0.08978617999528066,10
161,Mammographic Mass,RandomFuzzyRules__max_rules__6,0.7887671821305842,0.0899365900055272,10
161,Mammographic Mass,RandomFuzzyRules__max_rules__7,0.8023410652920961,0.09598010000190692,10
174,Parkinsons,RandomFuzzyRules__max_rules__2,0.8707894736842106,0.03496285999426614,10
174,Parkinsons,RandomFuzzyRules__max_rules__3,0.823421052631579,0.03487693999486506,10
174,Parkinsons,RandomFuzzyRules__max_rules__4,0.8397368421052631,0.03911926000437229,10
174,Parkinsons,RandomFuzzyRules__max_rules__5,0.8555263157894737,0.04129109999921635,10
174,Parkinsons,RandomFuzzyRules__max_rules__6,0.8452631578947368,0.0455598200001986,10
174,Parkinsons,RandomFuzzyRules__max_rules__7,0.8084210526315789,0.05157616999931628,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_rules__2,0.766,0.07570731000159861,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_rules__3,0.766,0.07231710000778543,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_rules__4,0.766018018018018,0.07993715998891271,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_rules__5,0.7633333333333333,0.08557773000211452,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_rules__6,0.7633153153153154,0.09531578000460282,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_rules__7,0.7673513513513514,0.10192800999793686,10
222,Bank Marketing,RandomFuzzyRules__max_rules__2,0.8927915587008037,1.8165472099877662,10
222,Bank Marketing,RandomFuzzyRules__max_rules__3,0.8955342609226138,1.9909290600044187,10
222,Bank Marketing,RandomFuzzyRules__max_rules__4,0.8955342609226138,2.1016878499940503,10
222,Bank Marketing,RandomFuzzyRules__max_rules__5,0.8943841316081491,2.003705270003411,10
222,Bank Marketing,RandomFuzzyRules__max_rules__6,0.8945832026101399,2.0078502399963325,10
222,Bank Marketing,RandomFuzzyRules__max_rules__7,0.89365419970943,2.2292504499986534,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_rules__2,0.7169491525423728,0.04450980000256091,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_rules__3,0.7084453535943893,0.046786180004710284,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_rules__4,0.6997369959088252,0.05130694999534165,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_rules__5,0.7289304500292226,0.05553280999884005,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_rules__6,0.7289304500292226,0.05767694999813098,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_rules__7,0.7048801870251316,0.060962650008150335,10
264,EEG Eye State,RandomFuzzyRules__max_rules__2,0.5735647530040053,0.42677559999283404,10
264,EEG Eye State,RandomFuzzyRules__max_rules__3,0.5735647530040053,0.45078440999786834,10
264,EEG Eye State,RandomFuzzyRules__max_rules__4,0.5742990654205608,0.4689950999978464,10
264,EEG Eye State,RandomFuzzyRules__max_rules__5,0.5660213618157544,0.504946489998838,10
