dataset_id,dataset_name,fold,estimator,n_train,n_test,n_original_features,accuracy,f1,auroc,fit_time,predict_time
17,Breast Cancer Wisconsin (Diagnostic),5,RandomFuzzyRules__max_sampling_attempts__20000,512,57,30,0.9298245614035088,0.9047619047619048,0.9695767195767195,0.06896149995736778,0.000327700050547719
17,Breast Cancer Wisconsin (Diagnostic),5,RandomFuzzyRules__max_sampling_attempts__100000,512,57,30,0.9298245614035088,0.9047619047619048,0.9695767195767195,0.07221479993313551,0.00032240001019090414
17,Breast Cancer Wisconsin (Diagnostic),5,RandomFuzzyRules__max_sampling_attempts__1000000,512,57,30,0.9298245614035088,0.9047619047619048,0.9695767195767195,0.07211159996222705,0.00031530007254332304
17,Breast Cancer Wisconsin (Diagnostic),6,RandomFuzzyRules__max_sampling_attempts__20000,512,57,30,0.9649122807017544,0.9523809523809523,0.9933862433862435,0.07728149998001754,0.00032839993946254253
17,Breast Cancer Wisconsin (Diagnostic),6,RandomFuzzyRules__max_sampling_attempts__100000,512,57,30,0.9649122807017544,0.9523809523809523,0.9933862433862435,0.10339860001113266,0.0002701999619603157
17,Breast Cancer Wisconsin (Diagnostic),6,RandomFuzzyRules__max_sampling_attempts__1000000,512,57,30,0.9649122807017544,0.9523809523809523,0.9933862433862435,0.07143250002991408,0.00035900005605071783
17,Breast Cancer Wisconsin (Diagnostic),7,RandomFuzzyRules__max_sampling_attempts__20000,512,57,30,0.9122807017543859,0.888888888888889,0.9775132275132276,0.07177079992834479,0.0003578000469133258
17,Breast Cancer Wisconsin (Diagnostic),7,RandomFuzzyRules__max_sampling_attempts__100000,512,57,30,0.9122807017543859,0.888888888888889,0.9775132275132276,0.07525459991302341,0.00033000006806105375
17,Breast Cancer Wisconsin (Diagnostic),7,RandomFuzzyRules__max_sampling_attempts__1000000,512,57,30,0.9122807017543859,0.888888888888889,0.9775132275132276,0.06721769995056093,0.0003301999531686306
17,Breast Cancer Wisconsin (Diagnostic),8,RandomFuzzyRules__max_sampling_attempts__20000,512,57,30,0.9649122807017544,0.9545454545454545,1.0,0.07077340001706034,0.000345699954777956
17,Breast Cancer Wisconsin (Diagnostic),8,RandomFuzzyRules__max_sampling_attempts__100000,512,57,30,0.9649122807017544,0.9545454545454545,1.0,0.07479149999562651,0.00034220004454255104
17,Breast Cancer Wisconsin (Diagnostic),8,RandomFuzzyRules__max_sampling_attempts__1000000,512,57,30,0.9649122807017544,0.9545454545454545,1.0,0.07472849998157471,0.0003277999348938465
17,Breast Cancer Wisconsin (Diagnostic),9,RandomFuzzyRules__max_sampling_attempts__20000,512,57,30,0.9298245614035088,0.9,0.9907407407407408,0.06975799996871501,0.00031150004360824823
17,Breast Cancer Wisconsin (Diagnostic),9,RandomFuzzyRules__max_sampling_attempts__100000,512,57,30,0.9298245614035088,0.9,0.9907407407407408,0.0876068000216037,0.0003389000194147229
17,Breast Cancer Wisconsin (Diagnostic),9,RandomFuzzyRules__max_sampling_attempts__1000000,512,57,30,0.9298245614035088,0.9,0.9907407407407408,0.07101069996133447,0.00031919998582452536
17,Breast Cancer Wisconsin (Diagnostic),10,RandomFuzzyRules__max_sampling_attempts__20000,513,56,30,1.0,1.0,1.0,0.06967570004053414,0.00035280000884085894
17,Breast Cancer Wisconsin (Diagnostic),10,RandomFuzzyRules__max_sampling_attempts__100000,513,56,30,1.0,1.0,1.0,0.07686399994418025,0.00028259993996471167
17,Breast Cancer Wisconsin (Diagnostic),10,RandomFuzzyRules__max_sampling_attempts__1000000,513,56,30,1.0,1.0,1.0,0.07622560008894652,0.0002348999259993434
