dataset_id,dataset_name,estimator,accuracy,fit_time,completed_folds
174,Parkinsons,RandomFuzzyRules__max_sampling_attempts__100000,0.8242105263157894,0.06423311000689859,10
174,Parkinsons,RandomFuzzyRules__max_sampling_attempts__1000000,0.8242105263157894,0.06398100003134455,10
174,Parkinsons,RandomFuzzyRules__max_sampling_attempts__20000,0.8242105263157894,0.06110263997688885,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_sampling_attempts__100000,0.770018018018018,0.15061816999223082,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_sampling_attempts__1000000,0.770018018018018,0.15482098001521077,10
176,Blood Transfusion Service Center,RandomFuzzyRules__max_sampling_attempts__20000,0.7726846846846847,0.04087247001007195,10
222,Bank Marketing,RandomFuzzyRules__max_sampling_attempts__100000,0.8929021537019096,2.336822519963607,10
222,Bank Marketing,RandomFuzzyRules__max_sampling_attempts__1000000,0.8929021537019096,2.296167640015483,10
222,Bank Marketing,RandomFuzzyRules__max_sampling_attempts__20000,0.8929021537019096,1.9683959899819456,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_sampling_attempts__100000,0.6946814728229106,0.08364439001306886,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_sampling_attempts__1000000,0.6946814728229106,0.07485268999589603,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__max_sampling_attempts__20000,0.6946522501461134,0.058210350014269295,10
264,EEG Eye State,RandomFuzzyRules__max_sampling_attempts__100000,0.5795727636849132,0.678730600012932,10
264,EEG Eye State,RandomFuzzyRules__max_sampling_attempts__1000000,0.5795727636849132,0.6721962400013581,10
264,EEG Eye State,RandomFuzzyRules__max_sampling_attempts__20000,0.5795727636849132,0.6599909499986097,10
267,Banknote Authentication,RandomFuzzyRules__max_sampling_attempts__100000,0.9343964878874431,0.14973701002309095,10
267,Banknote Authentication,RandomFuzzyRules__max_sampling_attempts__1000000,0.9343964878874431,0.1450782199972309,10
267,Banknote Authentication,RandomFuzzyRules__max_sampling_attempts__20000,0.8928964349941818,0.03844520999118682,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_sampling_attempts__100000,0.8446808510638298,0.06354379000840703,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_sampling_attempts__1000000,0.8446808510638298,0.06485106996260578,10
277,Thoracic Surgery Data,RandomFuzzyRules__max_sampling_attempts__20000,0.8446808510638298,0.05656218000221993,10
327,Phishing Websites,RandomFuzzyRules__max_sampling_attempts__100000,0.8920852937085252,0.5622537199873477,10
327,Phishing Websites,RandomFuzzyRules__max_sampling_attempts__1000000,0.8920852937085252,0.5530654500122182,10
327,Phishing Websites,RandomFuzzyRules__max_sampling_attempts__20000,0.8920852937085252,0.5648317100247369,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_sampling_attempts__100000,0.600352323838081,0.0959507699939422,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_sampling_attempts__1000000,0.600352323838081,0.10157115997280922,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__max_sampling_attempts__20000,0.600352323838081,0.09282304999651383,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_sampling_attempts__100000,0.6454545454545454,0.06344020001124588,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_sampling_attempts__1000000,0.6454545454545454,0.061403519997838864,10
451,Breast Cancer Coimbra,RandomFuzzyRules__max_sampling_attempts__20000,0.6727272727272727,0.041983600019011615,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_sampling_attempts__100000,0.8327586206896551,0.06487397002056236,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_sampling_attempts__1000000,0.8327586206896551,0.06707038001623,10
519,Heart Failure Clinical Records,RandomFuzzyRules__max_sampling_attempts__20000,0.8327586206896551,0.05541892002802338,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_sampling_attempts__100000,0.8865384615384617,0.06147181998239826,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_sampling_attempts__1000000,0.8865384615384617,0.0637352399877272,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__max_sampling_attempts__20000,0.8865384615384617,0.06426909000147128,10
