dataset_name,estimator,accuracy,balanced_accuracy,auroc,mcc,fit_time,completed_folds,n_expected_folds
jm1,RandomFuzzyRules__threshold__0_7,0.636166348456752,0.617801275177548,0.6537361976385526,0.1906365859807126,0.06477086152881378,9,9
jm1,RandomFuzzyRules__threshold__0_8,0.8062777855587553,0.544121807251731,0.6657236551808066,0.16744531810909546,0.06921875585491453,9,9
jm1,RandomFuzzyRules__threshold__0_9,0.5055598629427211,0.5999950828288327,0.6383972097227092,0.16312616779032116,0.06574039533734317,9,9
ljubljana_breast_cancer,RandomFuzzyRules__threshold__0_1,0.6965003654970761,0.5774428350856554,0.5915622013087273,0.19745469419643355,0.021977472670065813,60,60
ljubljana_breast_cancer,RandomFuzzyRules__threshold__0_2,0.7054130116959064,0.5948813506359827,0.6095938105041296,0.2435979713118425,0.022020822515090254,60,60
ljubljana_breast_cancer,RandomFuzzyRules__threshold__0_3,0.691624634502924,0.587674619513271,0.6063175501801338,0.21230250527536246,0.022230857781444936,60,60
ljubljana_breast_cancer,RandomFuzzyRules__threshold__0_4,0.6926681286549707,0.5912030059064285,0.6097192608386639,0.21923406951279753,0.022194246963287347,60,60
ljubljana_breast_cancer,RandomFuzzyRules__threshold__0_5,0.6989656432748538,0.59742328995417,0.608679815209666,0.22998073707661307,0.021204826887696933,60,60
ljubljana_breast_cancer,RandomFuzzyRules__threshold__0_6,0.6968402777777778,0.5935566931353087,0.6050648849349313,0.22824030727902045,0.02218007815536106,60,60
ljubljana_breast_cancer,RandomFuzzyRules__threshold__0_7,0.6957858187134502,0.5960404259490724,0.6121222704212925,0.2309635591875968,0.02216189478058363,60,60
ljubljana_breast_cancer,RandomFuzzyRules__threshold__0_8,0.7057602339181287,0.5812539825503027,0.6386805198147195,0.22020356796359578,0.022306070585424657,60,60
ljubljana_breast_cancer,RandomFuzzyRules__threshold__0_9,0.7076973684210527,0.5934107173492146,0.6223960248020979,0.23098897760102466,0.022247569247459322,60,60
lung_cancer_epithelial_genexp,RandomFuzzyRules__threshold__0_1,0.5864225977129203,0.5883570075757576,0.586373106060606,0.18438976302014795,0.032080700838317426,60,60
lung_cancer_epithelial_genexp,RandomFuzzyRules__threshold__0_2,0.5988863287250384,0.5980350378787879,0.6197306397306398,0.2042067430762607,0.031926255929283755,60,60
lung_cancer_epithelial_genexp,RandomFuzzyRules__threshold__0_3,0.5550435227854583,0.5561947601010101,0.5937857744107744,0.12182143160039474,0.03203839570439105,60,60
lung_cancer_epithelial_genexp,RandomFuzzyRules__threshold__0_4,0.6272828127666837,0.626395202020202,0.6424610690235689,0.26019773191743295,0.031583712156861975,60,60
lung_cancer_epithelial_genexp,RandomFuzzyRules__threshold__0_5,0.5853643966547193,0.585178345959596,0.6322903514309764,0.18295704920000955,0.029990017057085983,60,60
lung_cancer_epithelial_genexp,RandomFuzzyRules__threshold__0_6,0.6537506400409626,0.6544996843434344,0.6865377735690236,0.31764620868839943,0.030595547612756444,60,60
lung_cancer_epithelial_genexp,RandomFuzzyRules__threshold__0_7,0.6028375149342892,0.6035953282828284,0.6450828598484848,0.22111151514897986,0.030440683624086227,60,60
lung_cancer_epithelial_genexp,RandomFuzzyRules__threshold__0_8,0.6796125618706265,0.6731628787878788,0.7211873947811448,0.3896980484344528,0.03024774865092084,60,60
lung_cancer_epithelial_genexp,RandomFuzzyRules__threshold__0_9,0.5831029185867895,0.5904545454545455,0.6134522306397306,0.20348952518102098,0.03037783254403616,60,60
marketing_campaign,RandomFuzzyRules__threshold__0_1,0.8419680509347488,0.6906821407969084,0.719519006319816,0.380679442340523,0.03979749988454078,30,30
marketing_campaign,RandomFuzzyRules__threshold__0_2,0.8506277717363346,0.6821739944892151,0.6978233770519464,0.38348812455696973,0.04007571179730193,30,30
marketing_campaign,RandomFuzzyRules__threshold__0_3,0.8523690233080071,0.6835894774929652,0.6963145438055369,0.38826310681380677,0.04023012219307318,30,30
marketing_campaign,RandomFuzzyRules__threshold__0_4,0.8540652332296119,0.6823654802264963,0.6892659368438413,0.3898818715895488,0.04054945049186544,30,30
marketing_campaign,RandomFuzzyRules__threshold__0_5,0.8525031313816481,0.6805811505442876,0.6900276242188662,0.3848230716121381,0.031565360305830806,30,30
marketing_campaign,RandomFuzzyRules__threshold__0_6,0.8499138047573074,0.675715160238448,0.7161870826723746,0.3742971627300601,0.04047434250824147,30,30
marketing_campaign,RandomFuzzyRules__threshold__0_7,0.8496459475076356,0.6787676812501319,0.7254854662056416,0.37767012347711654,0.04113267317103838,30,30
marketing_campaign,RandomFuzzyRules__threshold__0_8,0.8460747966545957,0.6533043768400699,0.6555163291461761,0.34156953138124785,0.04049699756627277,30,30
marketing_campaign,RandomFuzzyRules__threshold__0_9,0.8470124166609841,0.660060155144745,0.673670682934351,0.34979741068156955,0.039864270420124095,30,30
musk,RandomFuzzyRules__threshold__0_1,0.7876758201372535,0.5148870529497256,0.5388786069319613,0.03728222948611221,0.06389204507383203,60,60
musk,RandomFuzzyRules__threshold__0_2,0.7488980319398361,0.5039119239837165,0.5275083062015793,0.007645982850318291,0.06011457403656091,60,60
musk,RandomFuzzyRules__threshold__0_3,0.7608915598030457,0.5211386784288844,0.5364202063401857,0.03690920819368304,0.06132780169136818,60,60
musk,RandomFuzzyRules__threshold__0_4,0.7880707719805654,0.5145802836435946,0.531676126197623,0.027693064494785806,0.06225777340587224,60,60
musk,RandomFuzzyRules__threshold__0_5,0.7820932231321895,0.5001737644033556,0.5124392948803861,-0.0009812238111739586,0.04614407697226847,60,60
