dataset_id,dataset_name,estimator,accuracy,fit_time,completed_folds
327,Phishing Websites,RandomFuzzyRules__quantile_transform__normal,0.8920852937085252,0.4017341799975839,10
327,Phishing Websites,RandomFuzzyRules__quantile_transform__uniform,0.8920852937085252,0.3870647000032477,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__quantile_transform__none,0.6150824587706147,0.06343020000203972,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__quantile_transform__normal,0.5942953523238381,0.10279882999893739,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__quantile_transform__uniform,0.6211394302848576,0.09299440999893699,10
451,Breast Cancer Coimbra,RandomFuzzyRules__quantile_transform__none,0.6818181818181819,0.04344325999991266,10
451,Breast Cancer Coimbra,RandomFuzzyRules__quantile_transform__normal,0.6568181818181819,0.04808013999863754,10
451,Breast Cancer Coimbra,RandomFuzzyRules__quantile_transform__uniform,0.6712121212121211,0.04584176000062139,10
519,Heart Failure Clinical Records,RandomFuzzyRules__quantile_transform__none,0.8293103448275863,0.047237499998300306,10
519,Heart Failure Clinical Records,RandomFuzzyRules__quantile_transform__normal,0.8058620689655174,0.05065309999772575,10
519,Heart Failure Clinical Records,RandomFuzzyRules__quantile_transform__uniform,0.8360919540229885,0.04861043999844692,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__quantile_transform__none,0.8846153846153847,0.04568520000029816,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__quantile_transform__normal,0.8846153846153847,0.04756733000103845,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__quantile_transform__uniform,0.85,0.04620376000093524,10
