dataset_name,repeat_id,fold_id,fold,n_expected_folds,estimator,n_train,n_test,n_original_features,n_transformed_features,accuracy,balanced_accuracy,auroc,mcc,fit_time,predict_time,n_rules,n_conditions,mean_conditions_per_rule,n_literals,mean_literals_per_rule
early_stage_diabetes_risk_prediction,17,0,52,60,RandomFuzzyRules__max_literal_repetitions__2,167,84,16,31,0.8095238095238095,0.7559681697612732,0.8222811671087533,0.5382814881567385,0.015599032398313284,0.0001476788893342018,,,,,
early_stage_diabetes_risk_prediction,17,0,52,60,RandomFuzzyRules__max_literal_repetitions__3,167,84,16,31,0.8214285714285714,0.7858090185676392,0.8222811671087533,0.5779770378469891,0.015395382884889841,0.0001398380845785141,,,,,
early_stage_diabetes_risk_prediction,17,1,53,60,RandomFuzzyRules__max_literal_repetitions__1,167,84,16,31,0.8452380952380952,0.8454907161803713,0.8945623342175066,0.6619851793468795,0.01533113420009613,0.00014422880485653877,,,,,
early_stage_diabetes_risk_prediction,17,1,53,60,RandomFuzzyRules__max_literal_repetitions__2,167,84,16,31,0.8452380952380952,0.8454907161803713,0.8945623342175066,0.6619851793468795,0.015778509434312582,0.00014355918392539024,,,,,
early_stage_diabetes_risk_prediction,17,1,53,60,RandomFuzzyRules__max_literal_repetitions__3,167,84,16,31,0.8452380952380952,0.8454907161803713,0.8454907161803714,0.6619851793468795,0.015642851125448942,0.00014189770445227623,,,,,
early_stage_diabetes_risk_prediction,17,2,54,60,RandomFuzzyRules__max_literal_repetitions__1,168,83,16,31,0.8795180722891566,0.8809041835357625,0.9173414304993253,0.7354806952576656,0.015533701982349157,0.00014451798051595688,,,,,
early_stage_diabetes_risk_prediction,17,2,54,60,RandomFuzzyRules__max_literal_repetitions__2,168,83,16,31,0.8795180722891566,0.8809041835357625,0.9173414304993253,0.7354806952576656,0.01572214998304844,0.0001448388211429119,,,,,
early_stage_diabetes_risk_prediction,17,2,54,60,RandomFuzzyRules__max_literal_repetitions__3,168,83,16,31,0.8795180722891566,0.8286099865047234,0.8778677462887989,0.7127702794023933,0.015571021940559149,0.00014086812734603882,,,,,
early_stage_diabetes_risk_prediction,18,0,55,60,RandomFuzzyRules__max_literal_repetitions__1,167,84,16,31,0.7857142857142857,0.7811671087533156,0.8388594164456233,0.5353262262742535,0.015507881995290518,0.00014250772073864937,,,,,
early_stage_diabetes_risk_prediction,18,0,55,60,RandomFuzzyRules__max_literal_repetitions__2,167,84,16,31,0.7857142857142857,0.7811671087533156,0.7811671087533156,0.5353262262742535,0.015664280857890844,0.00014618784189224243,,,,,
early_stage_diabetes_risk_prediction,18,0,55,60,RandomFuzzyRules__max_literal_repetitions__3,167,84,16,31,0.7857142857142857,0.7811671087533156,0.7811671087533156,0.5353262262742535,0.015448132995516062,0.00014659902080893517,,,,,
early_stage_diabetes_risk_prediction,18,1,56,60,RandomFuzzyRules__max_literal_repetitions__1,167,84,16,31,0.9047619047619048,0.8461538461538461,0.8942307692307693,0.7799946207453026,0.01587575813755393,0.00014221901074051857,,,,,
