dataset_id,dataset_name,estimator,accuracy,fit_time,completed_folds
74,Musk (Version 1),RandomFuzzyRules__n_candidates__50000,0.7124113475177305,0.40963641001144424,10
75,Musk (Version 2),RandomFuzzyRules__n_candidates__1000,0.8469239435324413,0.07506185998208817,10
75,Musk (Version 2),RandomFuzzyRules__n_candidates__10000,0.8522313422541041,0.5569514899863861,10
75,Musk (Version 2),RandomFuzzyRules__n_candidates__100000,0.8763247804294846,5.360165959992446,10
75,Musk (Version 2),RandomFuzzyRules__n_candidates__25000,0.856169126776107,1.3654567799996584,10
75,Musk (Version 2),RandomFuzzyRules__n_candidates__5000,0.8484393249643629,0.2940721100196242,10
75,Musk (Version 2),RandomFuzzyRules__n_candidates__50000,0.8763247804294846,2.6386763400048947,10
94,Spambase,RandomFuzzyRules__n_candidates__1000,0.6109539752900123,0.03973180000903082,10
94,Spambase,RandomFuzzyRules__n_candidates__10000,0.6239946241629728,0.2660662699723616,10
94,Spambase,RandomFuzzyRules__n_candidates__100000,0.6218178817315854,2.5737643499975094,10
94,Spambase,RandomFuzzyRules__n_candidates__25000,0.6244294067716684,0.6460964300087653,10
94,Spambase,RandomFuzzyRules__n_candidates__5000,0.6239946241629728,0.14418396997498342,10
94,Spambase,RandomFuzzyRules__n_candidates__50000,0.6231250589455815,1.364565790013876,10
95,SPECT Heart,RandomFuzzyRules__n_candidates__1000,0.7452991452991453,0.0075611100066452705,10
95,SPECT Heart,RandomFuzzyRules__n_candidates__10000,0.7491452991452991,0.06681428001029413,10
95,SPECT Heart,RandomFuzzyRules__n_candidates__100000,0.798148148148148,0.5499742899904959,10
95,SPECT Heart,RandomFuzzyRules__n_candidates__25000,0.7532763532763533,0.15579209000570696,10
95,SPECT Heart,RandomFuzzyRules__n_candidates__5000,0.7418803418803419,0.03253242997452612,10
95,SPECT Heart,RandomFuzzyRules__n_candidates__50000,0.798148148148148,0.2938376900041476,10
105,Congressional Voting Records,RandomFuzzyRules__n_candidates__1000,0.9563424947145878,0.00779971999581897,10
105,Congressional Voting Records,RandomFuzzyRules__n_candidates__10000,0.9563424947145878,0.07076874999329442,10
105,Congressional Voting Records,RandomFuzzyRules__n_candidates__100000,0.947198731501057,0.6320268800249323,10
105,Congressional Voting Records,RandomFuzzyRules__n_candidates__25000,0.9563424947145878,0.1744566199951805,10
105,Congressional Voting Records,RandomFuzzyRules__n_candidates__5000,0.9563424947145878,0.036714559968095216,10
105,Congressional Voting Records,RandomFuzzyRules__n_candidates__50000,0.9517970401691331,0.32769353999756273,10
144,Statlog (German Credit Data),RandomFuzzyRules__n_candidates__1000,0.6799999999999999,0.00996185000985855,10
144,Statlog (German Credit Data),RandomFuzzyRules__n_candidates__10000,0.726,0.08834750000387424,10
144,Statlog (German Credit Data),RandomFuzzyRules__n_candidates__100000,0.718,0.751057530043181,10
144,Statlog (German Credit Data),RandomFuzzyRules__n_candidates__25000,0.724,0.21898366003297265,10
144,Statlog (German Credit Data),RandomFuzzyRules__n_candidates__5000,0.726,0.0433863700018264,10
144,Statlog (German Credit Data),RandomFuzzyRules__n_candidates__50000,0.724,0.4093759800074622,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__n_candidates__1000,0.6676190476190476,0.006905929988715739,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__n_candidates__10000,0.7307142857142856,0.06288852997822683,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__n_candidates__100000,0.7114285714285714,0.5240832500043325,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__n_candidates__25000,0.7204761904761905,0.15189783003879706,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__n_candidates__5000,0.7497619047619047,0.03271440000971775,10
151,"Connectionist Bench (Sonar, Mines vs. Rocks)",RandomFuzzyRules__n_candidates__50000,0.6873809523809523,0.2723752499907277,10
161,Mammographic Mass,RandomFuzzyRules__n_candidates__1000,0.8012993986254295,0.01373301999410611,10
161,Mammographic Mass,RandomFuzzyRules__n_candidates__10000,0.8022981099656358,0.12531203002436084,10
161,Mammographic Mass,RandomFuzzyRules__n_candidates__100000,0.7950279209621993,1.5035797700285911,10
161,Mammographic Mass,RandomFuzzyRules__n_candidates__25000,0.7898410652920962,0.30886539000784974,10
161,Mammographic Mass,RandomFuzzyRules__n_candidates__5000,0.7950493986254296,0.06678954998496914,10
161,Mammographic Mass,RandomFuzzyRules__n_candidates__50000,0.7950279209621993,0.6825748199829832,10
174,Parkinsons,RandomFuzzyRules__n_candidates__1000,0.8357894736842105,0.007888679986353911,10
174,Parkinsons,RandomFuzzyRules__n_candidates__10000,0.8242105263157894,0.06319441997911776,10
174,Parkinsons,RandomFuzzyRules__n_candidates__100000,0.8094736842105263,0.49182391001377257,10
174,Parkinsons,RandomFuzzyRules__n_candidates__25000,0.8144736842105263,0.15131406998261807,10
174,Parkinsons,RandomFuzzyRules__n_candidates__5000,0.8402631578947368,0.03099860999500373,10
174,Parkinsons,RandomFuzzyRules__n_candidates__50000,0.8144736842105263,0.2719863899983465,10
176,Blood Transfusion Service Center,RandomFuzzyRules__n_candidates__1000,0.7646486486486486,0.01124594998545939,10
176,Blood Transfusion Service Center,RandomFuzzyRules__n_candidates__10000,0.770018018018018,0.11794491002801802,10
176,Blood Transfusion Service Center,RandomFuzzyRules__n_candidates__100000,0.7686486486486486,0.9939957900205627,10
176,Blood Transfusion Service Center,RandomFuzzyRules__n_candidates__25000,0.765981981981982,0.3248161100083962,10
176,Blood Transfusion Service Center,RandomFuzzyRules__n_candidates__5000,0.7726846846846847,0.057010819995775786,10
176,Blood Transfusion Service Center,RandomFuzzyRules__n_candidates__50000,0.7686306306306306,0.6953124099876732,10
222,Bank Marketing,RandomFuzzyRules__n_candidates__1000,0.8928358015926658,0.27684863001341,10
222,Bank Marketing,RandomFuzzyRules__n_candidates__10000,0.8929021537019096,2.196207820007112,10
222,Bank Marketing,RandomFuzzyRules__n_candidates__100000,0.8927030826999189,22.678491990012116,10
222,Bank Marketing,RandomFuzzyRules__n_candidates__25000,0.8927030826999189,5.581754689966329,10
222,Bank Marketing,RandomFuzzyRules__n_candidates__5000,0.8928358015926658,1.169886029988993,10
222,Bank Marketing,RandomFuzzyRules__n_candidates__50000,0.8927030826999189,11.302687720011454,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__n_candidates__1000,0.7014319111630625,0.01154578998684878,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__n_candidates__10000,0.6946814728229106,0.0891123299952596,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__n_candidates__100000,0.7220923436586791,0.8517509899917058,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__n_candidates__25000,0.6860607831677382,0.20758101000683377,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__n_candidates__5000,0.698042080654588,0.0460770500125363,10
225,ILPD (Indian Liver Patient Dataset),RandomFuzzyRules__n_candidates__50000,0.7186440677966102,0.4094468899769709,10
264,EEG Eye State,RandomFuzzyRules__n_candidates__1000,0.5710947930574098,0.0793885800056159,10
264,EEG Eye State,RandomFuzzyRules__n_candidates__10000,0.5795727636849132,0.6514672799850814,10
264,EEG Eye State,RandomFuzzyRules__n_candidates__100000,0.5805073431241656,6.814549640007317,10
264,EEG Eye State,RandomFuzzyRules__n_candidates__25000,0.5795727636849132,1.651866940013133,10
264,EEG Eye State,RandomFuzzyRules__n_candidates__5000,0.5795727636849132,0.33012962999055157,10
264,EEG Eye State,RandomFuzzyRules__n_candidates__50000,0.5802403204272363,3.281617140001617,10
327,Phishing Websites,RandomFuzzyRules__n_candidates__1000,0.8895533208414816,0.05676461001858109,10
327,Phishing Websites,RandomFuzzyRules__n_candidates__10000,0.8920852937085252,0.5668623800040222,10
327,Phishing Websites,RandomFuzzyRules__n_candidates__100000,0.9062868107320824,5.463745889964048,10
327,Phishing Websites,RandomFuzzyRules__n_candidates__25000,0.9062868107320824,1.3877350999973714,10
327,Phishing Websites,RandomFuzzyRules__n_candidates__5000,0.8920852937085252,0.28451943002874025,10
327,Phishing Websites,RandomFuzzyRules__n_candidates__50000,0.9062868107320824,2.7121858099941165,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__n_candidates__1000,0.5820839580209896,0.0119755300111137,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__n_candidates__10000,0.600352323838081,0.10178007000358771,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__n_candidates__100000,0.6220764617691155,0.9828456399845891,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__n_candidates__25000,0.615119940029985,0.24375694999471306,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__n_candidates__5000,0.5907871064467767,0.050681130017619515,10
329,Diabetic Retinopathy Debrecen,RandomFuzzyRules__n_candidates__50000,0.6125112443778111,0.5004647300112992,10
451,Breast Cancer Coimbra,RandomFuzzyRules__n_candidates__1000,0.5621212121212121,0.00818166999379168,10
451,Breast Cancer Coimbra,RandomFuzzyRules__n_candidates__10000,0.6454545454545454,0.07510295001557092,10
451,Breast Cancer Coimbra,RandomFuzzyRules__n_candidates__100000,0.8303030303030303,0.7286012199823745,10
451,Breast Cancer Coimbra,RandomFuzzyRules__n_candidates__25000,0.6454545454545454,0.18832395001081748,10
451,Breast Cancer Coimbra,RandomFuzzyRules__n_candidates__5000,0.6727272727272727,0.03833353000227357,10
451,Breast Cancer Coimbra,RandomFuzzyRules__n_candidates__50000,0.8136363636363637,0.36552517001982776,10
519,Heart Failure Clinical Records,RandomFuzzyRules__n_candidates__1000,0.8326436781609197,0.00875045999418939,10
519,Heart Failure Clinical Records,RandomFuzzyRules__n_candidates__10000,0.8327586206896551,0.07532190999481822,10
519,Heart Failure Clinical Records,RandomFuzzyRules__n_candidates__100000,0.859425287356322,0.7463420499814675,10
519,Heart Failure Clinical Records,RandomFuzzyRules__n_candidates__25000,0.8294252873563218,0.18981105998391282,10
519,Heart Failure Clinical Records,RandomFuzzyRules__n_candidates__5000,0.8327586206896551,0.04046536999521773,10
519,Heart Failure Clinical Records,RandomFuzzyRules__n_candidates__50000,0.859425287356322,0.37976733000250534,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__n_candidates__1000,0.8865384615384617,0.008514000021386841,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__n_candidates__10000,0.8865384615384617,0.07354703001910816,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__n_candidates__100000,0.8788461538461538,0.6900967999943532,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__n_candidates__25000,0.8865384615384615,0.17963405002374197,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__n_candidates__5000,0.8865384615384617,0.03856626002816478,10
529,Early Stage Diabetes Risk Prediction,RandomFuzzyRules__n_candidates__50000,0.8865384615384617,0.3623889799928292,10
